deaths_avg_per_10m,eliminations_avg_per_10m,final_blows_avg_per_10m,healing_avg_per_10m,hero_damage_avg_per_10m,name,playerId,role,team,teamId,time_played_total,ultimates_earned_avg_per_10m
4.563996473694732,10.7335094934718,4.103988923974512,6453.146735576921,4988.6309125324915,Kariv,4635,flex,VAL,4405,133041.2947292328,3.91006417262187
5.0671411715067745,2.3678637316077267,0.5407276293174182,10054.840552710933,713.9345965338123,Kellex,3981,support,BOS,4402,137592.37731927633,3.7632898717817094
5.499361785716283,16.320686589867677,7.982944527652668,1512.1575145939335,7682.929643726092,KSF,5865,offense,VAL,4405,3382.2106500267982,4.43496918202926
5.947319862016228,14.559641282454919,4.4416692640374364,0.0,5579.895966808043,KuKi,4647,tank,SEO,4409,39849.8828881979,3.387713845452282
5.590529289577374,16.189045320910616,8.869680082959734,301.62537214292485,7851.6346402920535,Libero,4654,offense,NYE,4403,127715.9930690527,3.8898808838403913
6.990869615893671,16.5052482782679,9.519375709991024,176.38720438035205,7656.738795270159,LiNkzr,4629,offense,HOU,4525,120070.899061203,4.757189331187115
6.757371802094289,16.099602332368335,8.469676695634687,138.6529079375345,7954.4398154859755,Logix,4095,offense,FLA,4407,91455.6750907898,5.635516871843684
5.600584261480269,14.535562717852537,5.560651396870785,225.5249162688797,7169.667813454363,Manneten,4126,flex,FLA,4407,120201.74477690458,4.08313540631984
4.97693300500841,16.466364929985144,5.486765166497076,726.083993298164,5141.842071951879,Mano,4093,tank,NYE,4403,98856.06245952845,3.204659300785903
4.114731678089634,18.170750412413202,6.57324413826095,269.40913028844517,6941.595297575304,Meko,4649,tank,NYE,4403,151066.95858442783,4.158420914053906
6.194913304645404,15.255437703804926,5.712674544403546,1389.265152202729,6320.362353077113,Mickie,3969,flex,DAL,4523,129396.48395061493,3.3107545655066013
5.1111974920024,15.580185337463456,4.887022163405804,0.0,5175.826969909851,Miro,4412,tank,SEO,4409,80294.29515141249,3.414937505621487
5.961327698583727,15.06111909730418,7.53055954865209,992.33718241237,7808.98462043598,Mistakes,4358,offense,BOS,4402,68441.12933045626,4.769062158866982
4.846528979355798,2.150549836498714,0.3740086672171677,9510.205049908167,731.1470819712014,Moth,5716,support,SFS,4404,77003.5630839467,3.76346221387275
4.690557657092925,15.252818578194402,4.812074694841446,88.54167163014898,5574.92162152299,Muma,4623,tank,HOU,4525,123439.48040473461,3.519133413197179
5.141121566813594,17.256751291875055,8.25023966145421,488.96030797724706,8079.34406183819,Munchkin,4642,offense,SEO,4409,78543.17287623882,5.821002427803803
6.276771833626933,12.522598202174358,4.187952940760123,6583.619552862924,5465.798418225013,Neko,4612,support,BOS,4402,116333.68542855978,3.8527104023987837
4.6178815286503045,4.859770561103415,1.358976564145661,9799.129590746084,1490.3579984733653,Neptuno,4024,support,PHI,4524,136426.19371920824,3.9845720618639775
4.906613329188964,16.87784122031204,5.8266033284118945,218.31734319205003,6537.087131971962,Nevix,4626,flex,SFS,4404,105653.32240796089,3.5947757377044147
7.1272775769969465,15.157173341761725,4.751518384664631,0.0,5144.956182716774,Nomy,4492,tank,SFS,4404,70461.68674850464,3.4061063689352187
4.746139151529171,19.148925061580897,6.687741531700196,66.64481054672693,7520.232072302271,NotE,4607,tank,BOS,4402,116810.73443061113,3.795884018376685
8.244849313843721,6.183636985382791,2.0612123284609303,0.0,3789.904787413694,Numlocked,3663,tank,VAL,4405,582.1816527247429,2.0612123284609303
4.4652875317432414,2.9203632324393753,0.7040161363916352,10492.484583595988,797.450019011238,NUS,4660,support,LDN,4410,92043.3448189497,3.995943440815485
5.6767307530233735,13.156131429590658,5.139288788240096,11.296454507248646,6201.355468917143,OGE,5717,tank,DAL,4523,53587.18129056692,3.9412410750773716
6.503493476765046,16.336156233302674,10.064930380707809,19.79103903339628,7293.007244417918,Pine,4650,flex,NYE,4403,46498.086156368256,4.387277345436737
4.11265373103911,17.63353917168334,5.994300072960134,36.40782915164637,7698.424774075324,Poko,4668,flex,PHI,4524,97892.99715691805,4.180074284006964
4.951723757554982,18.884242382510713,9.286800268148529,756.1518108642181,7819.985969438681,Profit,4662,offense,LDN,4410,129409.48069292307,5.03517977594074
5.597626330846772,10.535331831719132,3.3838493622092107,7436.755833316198,4988.130699827594,Rawkus,4136,support,HOU,4525,128197.19602316618,3.8659191883607305
9.272060067669667,11.664449897964113,3.0369715462287012,33.801024022035946,4680.231029039111,Roshan,4614,tank,SHD,4408,48403.482799351215,3.1609295685237497
5.63768208283291,11.234768795132368,3.557169342993582,6534.226606210269,5029.937094425373,ryujehong,4105,flex,SEO,4409,118240.0834608674,3.861634621994459
5.66475374994182,14.13248253878219,4.54748397919205,0.0,6217.944626916647,SADO,4669,tank,PHI,4524,30610.33323854208,3.5870240008282117
4.385758999626026,18.725080135301706,9.001359914740474,143.34169408559336,7449.551192965866,Saebyeolbe,4099,offense,NYE,4403,127914.00531762838,5.206622983513251
6.37903615150719,13.512095488771731,8.35457689819145,180.29734046967087,7709.552064585149,Sayaplayer,5442,offense,FLA,4407,39786.574957728386,4.705104679125871
